Fecha,ID,Dirección,Tipo,SubTipo,Relato,Partido asignado,Localidad asignada,Latitud,Longitud,RESULTADO,Comentario Cierre Supervisor,Latitud_Clean,Longitud_Clean,Año,Mes,Mes_Nombre,Dia,Hora,Dia_Semana_Num,Dia_Semana,Es_FinDeSemana,Franja_Horaria,Patentes_Extraidas,Patente_Principal,Marca_Detectada,Origen_Dataset
2026-08-01 13:48:00,10016445525,AV LIBERTAD al 7769,DISPAROS,PERSONAS,REFIERE 3 MASC INGRESARON  A ROBAR AL COMERCIO __IGNORA EN QUE DIRECCION FUGAN  __MASC 60 AÑOS HERIDO DE ARMA DE FUEGO __,GENERAL PUEYRREDON,,-379672519985.0,-575946169992.0,Telefonía Fija/Móvil,0,-37.9672519985,-57.5946169992,2026,8,August,1,13,5,Sábado,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-08-01 13:47:00,10016445523,AV LIBERTAD y Cnel Suarez,DISPAROS,PERSONAS,"REFIERE QUE UN UN LADRON LE EFECTUO UN DISPARO A UN SEÑOR, QUE SE ESTA MURIENDO ",GENERAL PUEYRREDON,MAR DEL PLATA,-379672519985.0,-575946169992.0,JTv,0,-37.9672519985,-57.5946169992,2026,8,August,1,13,5,Sábado,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-08-01 13:46:00,10016445519,TERMAS DE RIO HONDO y Chacabuco,DISPAROS,PERSONAS,"LLAMANTE COMUNICA QUE DOS MASCULINO LE DIJERON UN DISPARO A UN CHICO, 1 CAMPERA NEGRA Y OTRO PANTALON AZUL, ESTAN DANDO VUELTAS POR TODOS LADOS, A PIE, __EL CHICO HERIDO ESTA EN  LIBERTAD Y 186, ",GENERAL PUEYRREDON,,-379666139985.0,-575912939992.0,POSITIVO,"OVEJERO ALANA ALBERTO DE 25 AÑOS, DNI , 43.741.091 , EL OTRO HOCTE TOMAS ANDRES DE 23 AÑOS, DNI , 45.741558 CLASE 2003 , Y SECUESTRO DE ARMA DE FUEGO  CALIBRE 32 LARGO CON 6 MUNICIONES Y 2 VAINAS SERVIDAS , DR RUSSO DISPONE HOMICIDIO, ACTUACIONES DE RIGOR EN CRIA 6 .-",-37.9666139985,-57.5912939992,2026,8,August,1,13,5,Sábado,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-08-01 13:45:00,10016445514,AV LIBERTAD y Luciano Arrue,DISPAROS,PERSONAS,REFIERE QUE LE PEGARON UN TIRO A UN SEÑOR__NO SABE QUE SUCEDIO ,GENERAL PUEYRREDON,MAR DEL PLATA,-379677479985.0,-575936189992.0,JTv,0,-37.9677479985,-57.5936189992,2026,8,August,1,13,5,Sábado,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-08-01 13:39:00,10016445497,CALLE 40 y Calle 457,DISPAROS,PERSONAS,"LLAMANTE REFIERE QUE SU YERNO TIENE UN REVOLVER, LE DISPARO A SU HIJO. HAY MENORES. NO HAY HERIDOS. ANDA EN UN AUTO NEGRO FUE A BUSCAR MAS PERSONAS AL PARQUE INDEPENDENCIA",GENERAL PUEYRREDON,MAR DEL PLATA,-380921889985.0,-576068069992.0,JTv,0,-38.0921889985,-57.6068069992,2026,8,August,1,13,5,Sábado,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-08-01 13:35:00,10016445492,CALLE 40 al 2015,DISPAROS,PERSONAS,"LLAMANTE COMUNICA QUE HUBO UNA DISCUCION FAMILIAR,, EL CUÑADO LE PRODIJJO DISPAROS DE ARMA DE FUEGO NO HAY HERIDOS, SE FUE EL CUÑADO",GENERAL PUEYRREDON,MAR DEL PLATA,-38092817186616.0,-57607568748833.0,JTv,0,-38.092817186616,-57.607568748833,2026,8,August,1,13,5,Sábado,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-08-01 13:33:00,10016445485,457,DISPAROS,PERSONAS,"REFIERE QUE ESTAN DISPARANDO, SE ESCUCHAN GRITOS, LLAMANTE MUY NERVIOSA, NO COLABORA ",GENERAL PUEYRREDON,,-380921889985.0,-576068069992.0,JTv,0,-38.0921889985,-57.6068069992,2026,8,August,1,13,5,Sábado,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-08-01 13:30:00,10016445482,CALLE 40 al 457,DISPAROS,PERSONAS,"LLAMANTE REFIERE QUE LE ESTAN DISPARANDO A SU MARIDO, ESTA HERIDO. NO RESPONDE A PREGUNTAS",GENERAL PUEYRREDON,MAR DEL PLATA,-380921889985.0,-576068069992.0,V ACC-MC,0,-38.0921889985,-57.6068069992,2026,8,August,1,13,5,Sábado,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-08-01 05:48:00,10016444682,TRINIDAD Y TOBAGO y Balcarce,DISPAROS,PERSONAS,LLAMANTE REFIERE QUE ESTAN DISPARANDOSE ENTRE DOS VECINOS NO SABE SI HAY HERIDOS. ,GENERAL PUEYRREDON,MAR DEL PLATA,-379560609985.0,-576166889992.0,JTv,0,-37.9560609985,-57.6166889992,2026,8,August,1,5,5,Sábado,True,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-30 21:30:00,10016440615,WILLIAMS MORRIS al 8129,DISPAROS,PERSONAS,"__LLAMANTE REFIERE QUE EL HERMANO LE DIO UN TIRO AL CUÑADO DE 27, ESTÁ EN LA HABIACIÓN __EL AGRESOR SE LLAMA CLAUDIO ADRIAN ALTAMIRANDO __HAY NIÑOS EN EL LUGAR",GENERAL PUEYRREDON,MAR DEL PLATA,-38027501257726.0,-57608320819808.0,V ACC-MC,0,-38.027501257726,-57.608320819808,2026,7,July,30,21,3,Jueves,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-30 19:28:00,10016440293,NICARAGUA y Alberti,DISPAROS,PERSONAS,"REFIERE QUE HAY UN TAL JORGE ROLDAN, ESTA A LOS TIROS HACIA LA CASA DE LA ESQUINA  MENCIONADA EN CALLEJERO __PODRIA HABER HERIDOS.-__",GENERAL PUEYRREDON,,-379655089986.0,-576341889992.0,V ACC-MC,0,-37.9655089986,-57.6341889992,2026,7,July,30,19,3,Jueves,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-27 23:19:00,10016432790,ITALIA y Bolivar,DISPAROS,PERSONAS,"LLAMA POR QUE VIO A JOVENES  EFECTUARSE DISPAROS . VIO PASAR A DOS CORRIENDO  EN SENTIDO A COLON, DESCONCOE HERIDOS. DESCONCOE SI SE TRATA DE UN ROBO  ",GENERAL PUEYRREDON,,-379933027019.0,-575702858321.0,V ACC-MC,0,-37.9933027019,-57.5702858321,2026,7,July,27,23,0,Lunes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-27 20:04:00,10016432363,BELGRANO y Haras Eglender,DISPAROS,PERSONAS,"__LLAMANTE REFIERE QUE HAY UN MASCULINO EN UN AUTO GRIS, NO SABE MARCA ARMADO CON UN ARMA 9MM, HAY DOS HERIDOS Y UN FALLECIDO E LA VIA PUBLICA.",GENERAL PUEYRREDON,MAR DEL PLATA,-379572979986.0,-576345169992.0,NEGATIVO,"INF MOV 30151 REFIERE NEGATIVO LOS SUJETOS APORTADOS EN CARTA DE LLAMADO, NADIE ENTREVISTA CON EL MOVIL POLICIAL. PANORAMA NORMAL, NEGATIVO DISTURBIOS O CONFRONTACION EN EL LUGAR",-37.9572979986,-57.6345169992,2026,7,July,27,20,0,Lunes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-26 22:15:00,10016429911,SAN MARTIN al 11247,DISPAROS,PERSONAS,"REFIERE QUE LA LLAMO SU CUÑADA, LE DIJO QUE HAY PERSONAS QUE  SE PELEAN A LOS TIROS . NO SABE SI HAY HERIDOS. NO LE DIO MAS INFORMACIÓN .- ____",GENERAL PUEYRREDON,MAR DEL PLATA,-37955492538897.0,-57633744372618.0,V ACC-MC,0,-37.955492538897,-57.633744372618,2026,7,July,26,22,6,Domingo,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-26 09:05:00,10016428074,PAULA ALBARRACIN y Quintana,DISPAROS,PERSONAS,"LLAMANTE COMUNICA QUE ESCUCHA DISPAROS DE ARMA DE FUEGO, __REFEIRE QUE SE ESTAN ENFRENTANDO ENTRE VARIAS PERSONAS, ESCUCHA GRITOS Y GOLPES DE MUJERES Y HOMBRES",GENERAL PUEYRREDON,,-379919869985.0,-576059899992.0,V ACC-MC,0,-37.9919869985,-57.6059899992,2026,7,July,26,9,6,Domingo,True,Mañana (06-12),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-25 22:54:00,10016426560,AGUADO al 1655,DISPAROS,PERSONAS,LLAMANTE REFIERE QUE SE ESCUCHARON DOS DISPAROS Y AGUIEN GRITA ME DIERON UN TIRO - CREE FUE UN INTENTO DE ROBO __MENCIONA QUE HAY BULLICIO AFUERA PERO TEME VERIFICAR - SEGURAMENTE HAY UN HERIDO ,GENERAL PUEYRREDON,MAR DEL PLATA,-38054644098508.0,-57552411720616.0,V ACC-MC,0,-38.054644098508,-57.552411720616,2026,7,July,25,22,5,Sábado,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-25 19:20:00,10016426025,PESQUERO CONTIQUI  al 3472,DISPAROS,PERSONAS,"LLTE INDICA QUE ESTAN EFECTUANDO DISPAROS ENTRE PERSONAS, HAY UNA GRITANDO CREE QUE HAY HERIDOS ",GENERAL PUEYRREDON,MAR DEL PLATA,,,V ACC-MC,0,,,2026,7,July,25,19,5,Sábado,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-25 06:47:00,10016424041,SANTA CRUZ y Jose Maria Calaza,DISPAROS,PERSONAS,LLAMANTE REFIERE QUE ESTAN EFECTUANDO DISPAROS ENTRE PERSOANS NO SABE SI HAY HERIDOS ,GENERAL PUEYRREDON,,-379595489985.0,-575898109992.0,V ACC-MC,0,-37.9595489985,-57.5898109992,2026,7,July,25,6,5,Sábado,True,Mañana (06-12),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-24 20:25:00,10016422735,TRIPULANTES DEL FOURNIER y Namuncura,DISPAROS,PERSONAS,"LLAMANTE DICE QUE HABIA APROX. 10 PERSONAS EFECTUANDOSE DISPAROS ENTRE ELLOS, ESTABAN EN EL CAMPO. NO VIO HERIDOS. SOLO ESCUCHO GRITOS.",GENERAL PUEYRREDON,MAR DEL PLATA,-380192029985.0,-575984669992.0,JTv,0,-38.0192029985,-57.5984669992,2026,7,July,24,20,4,Viernes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-24 01:21:00,10016420519,JOSE INGENIEROS y Vuelta De Obligado,DISPAROS,PERSONAS,"LLAMANTE REFIERE QUE ESCUCHO UNA DETONACION  Y HAY UNA EPRSONA EN EL SUELO, CREE QUE ESTA HERIDA ",GENERAL PUEYRREDON,MAR DEL PLATA,-379514149984.0,-575437259992.0,JTv,0,-37.9514149984,-57.5437259992,2026,7,July,24,1,4,Viernes,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-23 22:04:00,10016420044,CHE GUEVARA al 1256,DISPAROS,PERSONAS,"LLAMANTE DICE QUE TIROTEARON SU CASA, SU PRIMO ESTA HERIDO EN EL PIE, LE DIERON MUCHOS DISPAROS. 2 EN MOTO. NO RESPONDE EN QUE CIRCUNTANCIAS FUE. DICE QUE AHORA SE LO VAN A LLEVAR. ",GENERAL PUEYRREDON,MAR DEL PLATA,-37994412669132.0,-57625395108614.0,Telefonía Fija/Móvil,0,-37.994412669132,-57.625395108614,2026,7,July,23,22,3,Jueves,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-22 00:53:00,10016415017,SANTIAGO DEL ESTERO al 2539,DISPAROS,PERSONAS,"LLAMANTE REFIERE QUE HAY UN MASC EFECTUANDO DISPAROS, NO HAY HERIDOS, CORRIO A LA LLAMANTE Y SE TUVO QUE METER DENTRO DE SU CASA, REF QUE SE FUERON PARA EL LADO DE COLON__",GENERAL PUEYRREDON,MAR DEL PLATA,-38006703834346.0,-57551338128591.0,V ACC-MC,0,-38.006703834346,-57.551338128591,2026,7,July,22,0,2,Miércoles,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-20 23:02:00,10016412371,REMOLCADOR GUARANI y  ,DISPAROS,PERSONAS,"REFIERE  QUE SE ACERCARON 10 CHICOS AL LUGAR CON ARMAS DE FUEGO, ESTAN EFECTUANDO DETONACIONES AL AIRE. Y LE DISPARARON A UNA PERSONA EN LA CALLE, NO LE PEGARON. NO HAY HERIDOS.  ",GENERAL PUEYRREDON,,-379643359985.0,-575737739992.0,NEGATIVO,MOVIL INFORMA  AL ARRIBO Y EN AMPLIA RECORRIDA EN ZONA NEGATIVO NADIA ENTREVISTA CON EL PERSONAL PANORAMA NORMAL,-37.9643359985,-57.5737739992,2026,7,July,20,23,0,Lunes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-20 22:56:00,10016412360,LA PRIMAVERA y  ,DISPAROS,PERSONAS,"LLTE REFIERE QUE  HAY DISPAROS ENTRE PERSONAS, SON VARIAS PERSONAS. NO ESCUCHA PERSONAS PIDIENDO AYUDA O HERIDOS. VECINOS A RESGUARDO ABAJO DE LA MESA ",GENERAL PUEYRREDON,MAR DEL PLATA,-379320389984.0,-575445869992.0,JTv,0,-37.9320389984,-57.5445869992,2026,7,July,20,22,0,Lunes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-20 15:47:00,10016411300,AZOPARDO al 6270,DISPAROS,PERSONAS,REFIERE 10 MASC  MENORES Y MAYORES EFECTUANDO DISPAROS A LA CASA DE SU NUERA __SU HIJO 30 AÑOS HERIDA DE BALA EN LA PIERNA ,GENERAL PUEYRREDON,MAR DEL PLATA,-380293644053.0,-57579729147.0,JTv,0,-38.0293644053,-57.579729147,2026,7,July,20,15,0,Lunes,False,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 21:08:00,10016408772,RIO NEGRO al 8337,DISPAROS,PERSONAS,ESTAN EFECTUANDO DISPAROS. SON UNAS 40 PERSONAS. HABRIA HERIDOS. ,GENERAL PUEYRREDON,MAR DEL PLATA,-379563.0,-575934.0,V ACC-MC,0,-37.9563,-57.5934,2026,7,July,19,21,6,Domingo,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 21:07:00,10016408766,PEDRO ZANNI y Rio Negro,DISPAROS,PERSONAS,LLAMANTE REFIERE QUE SE DISPARAN ENTRE VECINOS __NO HAY HERIDOS ,GENERAL PUEYRREDON,MAR DEL PLATA,-379559649985.0,-575925009992.0,V ACC-MC,0,-37.9559649985,-57.5925009992,2026,7,July,19,21,6,Domingo,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 21:07:00,10016408764,HARAS FIRMAMENTO y 7,DISPAROS,PERSONAS,"LLAMANTE REFIERE QUE ESTAN CONFRONTANDO CON ARMA DE FUEGO, SON DOS BANDAS DE 5 PERSONAS CADA UNA__SE EFECTUANN DISPAROS DE ARMA DE FUEGO ENTRE SI, DESCONOCE I HAY HERIDOS",GENERAL PUEYRREDON,MAR DEL PLATA,-379612399986.0,-576531139992.0,V ACC-MC,0,-37.9612399986,-57.6531139992,2026,7,July,19,21,6,Domingo,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 21:04:00,10016408752,PEDRO ZANNI al 43,DISPAROS,PERSONAS,REFIERE CONFRONTACION ENTRE VECINOS . APROX 10/15 AÑOS . ESTAN DISPARANDO . CORTA LA LLAMADA ,GENERAL PUEYRREDON,,-379567409985.0,-575931539992.0,V ACC-MC,0,-37.9567409985,-57.5931539992,2026,7,July,19,21,6,Domingo,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 21:03:00,10016408750,RIO NEGRO y Geronimo Costa,DISPAROS,PERSONAS,"LLAMANTE REFIERE QUE LE DISPAARON A ALGUIEN, SE ESCUCHAN DISPAROS, NO SABE BIEN QUE SUCEDE",GENERAL PUEYRREDON,MAR DEL PLATA,-379567409985.0,-575931539992.0,V ACC-MC,0,-37.9567409985,-57.5931539992,2026,7,July,19,21,6,Domingo,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 20:57:00,10016408725,AV LIBERTAD al 4870,DISPAROS,PERSONAS,LLTE INDICA QUE HAY UNA PELEA EN LA VIA PUBLICA- LE DIERON UN TIRO A UN CHICO-NO INDICA SI ES DE GRAVEDAD- ,GENERAL PUEYRREDON,MAR DEL PLATA,-3798218644095.0,-57565086517708.0,JTv,0,-37.98218644095,-57.565086517708,2026,7,July,19,20,6,Domingo,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 19:19:00,10016408153,GERONIMO COSTA al 2920,DISPAROS,PERSONAS,LLAMANTE REFIERE QUE LE EFECTUARON UN DISPARO DE ARMA DE FUEGO EN EL BRAZO EN LA VIA PÚBLICA. AHORA ESTÁ EN LA CASA. NO SE COMPRENDE CON CLARIDAD LO QUE EXPRESA. ,GENERAL PUEYRREDON,MAR DEL PLATA,-37980223831367.0,-57612116413156.0,POSITIVO,2DO JEFE YA TIENE CONOCIMIENTO Y LE RECEPCIONARON DECLARACION__INFORMA QUE NO INSTO LA ACCION PENAL __INFORMA PPAL DISIPIO LEANDRO ,-37.980223831367,-57.612116413156,2026,7,July,19,19,6,Domingo,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 19:08:00,10016408091,PAULA ALBARRACIN al 3339,DISPAROS,PERSONAS,"LLAMANTE REFIERE QUE EN EL LUGAR ESTAN CONFRONTANDO MAS DE 20 PERSONAS ARMADAS, ESTAN EFECTUANDO DISPAROS DE ARMA DE FUEGO, TAMBIEN HAY VARIOS CON MOTOS, L MOMENTO DESCONOCE SI HAY HERIDOS",GENERAL PUEYRREDON,MAR DEL PLATA,-379891685332.0,-57603668432175.0,V ACC-MC,0,-37.9891685332,-57.603668432175,2026,7,July,19,19,6,Domingo,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 15:02:00,10016407656,GERONIMO COSTA al 2920,DISPAROS,PERSONAS,LLAMANTE REFIER QUE SUS DOS HIJOS ESTAN EBRIOS Y UN VECINO  LE DIO UN TIRO EN EL BRAZO A UNO DE SUS HIJOS__EL AGRESOR SE LLAMA MARTIN LABARRACIN __DICE QUE SU HIJO ESTA LASTIMADO EN LA CALLE,GENERAL PUEYRREDON,MAR DEL PLATA,-37980223831367.0,-57612116413156.0,Analizado por ACC-MC,0,-37.980223831367,-57.612116413156,2026,7,July,19,15,6,Domingo,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 11:14:00,10016407211,SAN SALVADOR al 7684,DISPAROS,PERSONAS,LLAMANTE REFIERE QUE HAY UNA PELEA ENTRE 3 O 4 PERSONAS. ESTAN A LOS TIROS ENTRE ELLOS. __NO RESPONDE SI HAY HERIDOS,GENERAL PUEYRREDON,MAR DEL PLATA,-380188.0,-575905.0,NEGATIVO,MOVIL 30584 EN EL LUGAR Y AMPLIA RECORRIDA NEGATIVO. ,-38.0188,-57.5905,2026,7,July,19,11,6,Domingo,True,Mañana (06-12),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 01:27:00,10016406103,SAN SALVADOR y Pehuajo,DISPAROS,PERSONAS,LLAMANTE REFIERE HAY 8 MASCULINOS DISPARANDOLE A UN MASCULINO __NO SABE SI ESTA HERIDO. CREE QUE ESTA ALCOHOLIZADO. ____,GENERAL PUEYRREDON,,-380196054648.0,-57589341783.0,V ACC-MC,0,-38.0196054648,-57.589341783,2026,7,July,19,1,6,Domingo,True,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 01:16:00,10016406067,SAN SALVADOR y Americo Raul Canosa,DISPAROS,PERSONAS,"LLAMANTE REFIERE QUE ESTAN DISPARANDO HACIA UN  MASCULINO, NO SABE SI HAY HERIDOS.- ",GENERAL PUEYRREDON,MAR DEL PLATA,-380196054648.0,-57589341783.0,V ACC-MC,0,-38.0196054648,-57.589341783,2026,7,July,19,1,6,Domingo,True,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
2026-07-19 00:56:00,10016406006,SAN SALVADOR y Pehuajo,DISPAROS,PERSONAS,"LLAMANTE REFIERE QUE HAY UNAS  8 PERSOANS EFECTUENDO DISPAROS ENTRE PERSOANS., NO HAYH HERIDOS ",GENERAL PUEYRREDON,MAR DEL PLATA,-380196054648.0,-57589341783.0,V ACC-MC,0,-38.0196054648,-57.589341783,2026,7,July,19,0,6,Domingo,True,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,DISPAROS_PERSONAS
